sessionMedium,sessionSource,date,deviceCategory,fullPageUrl,pageReferrer,country,eventName,isKeyEvent,activeUsers,keyEvents
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,,India,page_view,(not set),4,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://job.faydaworld.com/,India,page_view,(not set),4,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://www.todaycareersindia.com/,India,page_view,(not set),4,0
cpc,google,2024-07-25,mobile,eadic.in/mbiminda/,https://subodhbabu.com/,India,page_view,(not set),4,0
cpc,google,2024-07-25,mobile,eadic.in/mbimindi/,https://www.govnokri.com/,India,page_view,(not set),4,0
cpc,google,2024-07-25,mobile,eadic.in/mbimindi/,https://www.todaygkcurrentaffairs.in/,India,page_view,(not set),4,0
cpc,google,2024-07-26,mobile,eadic.in/mbiminda/,https://www.todaycareersindia.com/,India,page_view,(not set),4,0
cpc,google,2024-07-26,mobile,eadic.in/mbimindi/,https://www.jobkaka.com/,India,page_view,(not set),4,0
cpc,google,2024-07-27,mobile,eadic.in/mbimindi/,https://job.faydaworld.com/,India,page_view,(not set),4,0
cpc,google,2024-07-27,mobile,eadic.in/mbimindi/,https://www.efiling.co.in/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbiminda/,https://subodhbabu.com/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://naibharat.com/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://utua.com.br/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://www.jobkaka.com/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://www.kgknews.com/,India,page_view,(not set),4,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://www.privatejobhub.in/,India,page_view,(not set),4,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://abhilojob.in/,India,page_view,(not set),4,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://hi.topbignews.com/,India,page_view,(not set),4,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://pmkvy.net/,India,page_view,(not set),4,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,,India,page_view,(not set),4,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://job.faydaworld.com/,India,page_view,(not set),4,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://utua.com.br/,India,page_view,(not set),4,0
organic,google,2024-07-30,mobile,eadic.in/,https://www.google.com/,India,page_view,(not set),4,0
paid,fb,2024-07-16,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),4,0
paid,fb,2024-07-20,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),4,0
paid,fb,2024-07-21,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),4,0
(none),(direct),2024-07-10,mobile,eadic.in/mbimindi/,,India,page_view,(not set),3,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/,,India,page_view,(not set),3,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://netflixvip.in/,India,page_view,(not set),3,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://cashstark.com/,India,page_view,(not set),3,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://techgdr.com/,India,page_view,(not set),3,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.efiling.co.in/,India,page_view,(not set),3,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.govnokri.com/,India,page_view,(not set),3,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.mollad.in/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://cashstark.com/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://naukri.rootvictor.com/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://utua.com.br/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.kgknews.com/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.mollad.in/,India,page_view,(not set),3,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.privatejobhub.in/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://hi.topbignews.com/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://naukri.rootvictor.com/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://nextcard.in/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://rjjobalert.com/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://sarkarinaukriupdate.com/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://subodhbabu.com/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://www.jobupdate.in/,India,page_view,(not set),3,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://www.mollad.in/,India,page_view,(not set),3,0
cpc,google,2024-07-19,mobile,eadic.in/,https://eadic.in/,India,page_view,(not set),3,0
cpc,google,2024-07-19,mobile,eadic.in/mbimindi/,https://mrcadda.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbiminda/,https://jobidea.in/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://electricalguider.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://netflixvip.in/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://perfactnews.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://www.allsarkarinaukri.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://www.jagranjosh.com/,India,page_view,(not set),3,0
cpc,google,2024-07-20,mobile,eadic.in/mbimindi/,https://www.mollad.in/,India,page_view,(not set),3,0
cpc,google,2024-07-21,mobile,eadic.in/contacto/,https://eadic.in/,India,page_view,(not set),3,0
cpc,google,2024-07-21,mobile,eadic.in/mbiminda/,https://www.jobkaka.com/,India,page_view,(not set),3,0
cpc,google,2024-07-21,mobile,eadic.in/mbiminda/,https://www.todaygkcurrentaffairs.in/,India,page_view,(not set),3,0
cpc,google,2024-07-21,mobile,eadic.in/mbimindi/,https://www.jobkaka.com/,India,page_view,(not set),3,0
cpc,google,2024-07-21,mobile,eadic.in/privacy-policy/,https://eadic.in/contacto/,India,page_view,(not set),3,0
cpc,google,2024-07-22,mobile,eadic.in/contacto/,https://eadic.in/,India,page_view,(not set),3,0
cpc,google,2024-07-22,mobile,eadic.in/mbiminda/,https://eadic.in/,India,page_view,(not set),3,0
cpc,google,2024-07-22,mobile,eadic.in/mbiminda/,https://rjjobalert.com/,India,page_view,(not set),3,0
cpc,google,2024-07-22,mobile,eadic.in/mbimindi/,https://www.todaycareersindia.com/,India,page_view,(not set),3,0
cpc,google,2024-07-23,mobile,eadic.in/mbiminda/,https://taazajob.in/,India,page_view,(not set),3,0
cpc,google,2024-07-23,mobile,eadic.in/mbiminda/,https://wheresmycard.com/,India,page_view,(not set),3,0
cpc,google,2024-07-23,mobile,eadic.in/mbimindi/,https://www.govnokri.com/,India,page_view,(not set),3,0
cpc,google,2024-07-23,mobile,eadic.in/mbimindi/,https://www.todaycareersindia.com/,India,page_view,(not set),3,0
cpc,google,2024-07-23,mobile,eadic.in/mbimindi/,https://www.todaygkcurrentaffairs.in/,India,page_view,(not set),3,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://netflixvip.in/,India,page_view,(not set),3,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://taazajob.in/,India,page_view,(not set),3,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://www.newsleader.in/,India,page_view,(not set),3,0
cpc,google,2024-07-24,mobile,eadic.in/mbimindi/,https://www.todaygkcurrentaffairs.in/,India,page_view,(not set),3,0
cpc,google,2024-07-25,mobile,eadic.in/mbiminda/,https://www.jobkaka.com/,India,page_view,(not set),3,0
cpc,google,2024-07-25,mobile,eadic.in/mbimindi/,https://www.todaywalkins.net/,India,page_view,(not set),3,0
cpc,google,2024-07-26,mobile,eadic.in/mbiminda/,https://nextcard.in/,India,page_view,(not set),3,0
cpc,google,2024-07-26,mobile,eadic.in/mbiminda/,https://pmkvy.net/,India,page_view,(not set),3,0
cpc,google,2024-07-26,mobile,eadic.in/mbiminda/,https://rjjobalert.com/,India,page_view,(not set),3,0
cpc,google,2024-07-26,mobile,eadic.in/mbiminda/,https://www.privatejobhub.in/,India,page_view,(not set),3,0
cpc,google,2024-07-27,mobile,eadic.in/mbimindi/,https://abhilojob.in/,India,page_view,(not set),3,0
cpc,google,2024-07-27,mobile,eadic.in/mbimindi/,https://www.govnokri.com/,India,page_view,(not set),3,0
cpc,google,2024-07-28,mobile,eadic.in/mbiminda/,https://subodhbabu.com/,India,page_view,(not set),3,0
cpc,google,2024-07-28,mobile,eadic.in/mbimindi/,https://electricalguider.com/,India,page_view,(not set),3,0
cpc,google,2024-07-28,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbiminda/,,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbiminda/,https://netflixvip.in/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://electricalguider.com/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://rjjobalert.com/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://sarkarinaukriupdate.com/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://ujalatv.in/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),3,0
cpc,google,2024-07-29,mobile,eadic.in/mbimindi/,https://www.efiling.co.in/,India,page_view,(not set),3,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://en.lightexpertise.com/,India,page_view,(not set),3,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://mrcadda.com/,India,page_view,(not set),3,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://www.allsarkarinaukri.com/,India,page_view,(not set),3,0
cpc,google,2024-07-30,mobile,eadic.in/mbimindi/,https://www.olx.in/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://sarkarihelp.org/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://unum.com.br/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://wheresmycard.com/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://www.defencejobsinindia.com/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://www.efiling.co.in/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://www.jobkaka.com/,India,page_view,(not set),3,0
cpc,google,2024-07-31,mobile,eadic.in/mbimindi/,https://www.olx.in/,India,page_view,(not set),3,0
organic,google,2024-07-03,desktop,eadic.in/,https://www.google.com/,India,page_view,(not set),3,0
organic,google,2024-07-08,mobile,eadic.in/,https://www.google.com/,India,page_view,(not set),3,0
organic,google,2024-07-10,desktop,eadic.in/,https://www.google.com/,India,page_view,(not set),3,0
paid,fb,2024-07-17,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),3,0
paid,fb,2024-07-18,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),3,0
paid,fb,2024-07-28,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Pakistan,page_view,(not set),3,0
paid,fb,2024-07-30,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nepal,page_view,(not set),3,0
paid,fb,2024-07-31,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),3,0
paid,ig,2024-07-24,mobile,eadic.in/mbimindi/,https://l.facebook.com/,Pakistan,page_view,(not set),3,0
paid,ig,2024-07-31,mobile,eadic.in/mbimindi/,https://l.facebook.com/,Nepal,page_view,(not set),3,0
referral,m.facebook.com,2024-07-23,mobile,eadic.in/mbimindi/,http://m.facebook.com/,Nigeria,page_view,(not set),3,0
(none),(direct),2024-07-01,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-01,tablet,eadic.in/mbiminda/,,(not set),page_view,(not set),2,0
(none),(direct),2024-07-08,desktop,eadic.in/,,United States,page_view,(not set),2,0
(none),(direct),2024-07-08,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-08,desktop,eadic.in/evento-bimconsulting-3/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-08,desktop,eadic.in/mbimindi/,,United States,page_view,(not set),2,0
(none),(direct),2024-07-08,desktop,eadic.in/mbimindi/*,,United States,page_view,(not set),2,0
(none),(direct),2024-07-09,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-09,desktop,eadic.in/mbiminda/,https://eadic.in/,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-09,mobile,eadic.in/mbimindi/,,India,page_view,(not set),2,0
(none),(direct),2024-07-10,desktop,eadic.in/,,India,page_view,(not set),2,0
(none),(direct),2024-07-10,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-10,desktop,eadic.in/mbimindi/,https://eadic.in/,India,page_view,(not set),2,0
(none),(direct),2024-07-10,mobile,eadic.in/mbiminda/,,India,page_view,(not set),2,0
(none),(direct),2024-07-11,desktop,eadic.in/,,India,page_view,(not set),2,0
(none),(direct),2024-07-15,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-16,desktop,eadic.in/,,India,page_view,(not set),2,0
(none),(direct),2024-07-16,desktop,eadic.in/mbiminda/,,India,page_view,(not set),2,0
(none),(direct),2024-07-16,desktop,eadic.in/mbimindi/,,India,page_view,(not set),2,0
(none),(direct),2024-07-16,mobile,eadic.in/mbiminda/,https://googleads.g.doubleclick.net/,India,page_view,(not set),2,0
(none),(direct),2024-07-17,mobile,eadic.in/mbiminda/,https://eadic.in/,India,page_view,(not set),2,0
(none),(direct),2024-07-18,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/,India,page_view,(not set),2,0
(none),(direct),2024-07-24,desktop,eadic.in/demo-class/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-25,mobile,eadic.in/mbiminda/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/,,United States,page_view,(not set),2,0
(none),(direct),2024-07-26,desktop,eadic.in/mbimindi/,https://eadic.in/mbimindi/,India,page_view,(not set),2,0
(none),(direct),2024-07-26,mobile,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-26,mobile,eadic.in/mbiminda/,https://googleads.g.doubleclick.net/,India,page_view,(not set),2,0
(none),(direct),2024-07-26,mobile,eadic.in/mbimindi/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-30,desktop,eadic.in/,,Venezuela,page_view,(not set),2,0
(none),(direct),2024-07-31,mobile,eadic.in/mbimindi/,https://subodhbabu.com/,India,page_view,(not set),2,0
cpc,google,2024-07-01,mobile,eadic.in/mbimindi/,,India,page_view,(not set),2,0
cpc,google,2024-07-02,mobile,eadic.in/mbimindi/,,India,page_view,(not set),2,0
cpc,google,2024-07-10,mobile,eadic.in/mbiminda/,,India,page_view,(not set),2,0
cpc,google,2024-07-14,mobile,eadic.in/mbimindi/,,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://googleads.g.doubleclick.net/pagead/html/r20240711/r20110914/zrt_lookup.html,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://hi.topbignews.com/,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://m-jansatta-com.cdn.ampproject.org/v/s/m.jansatta.com/article/education/csbc-bihar-police-constable-admit-card-2024-intimation-slip-released-direct-link-at-csbc-bihnicin/3472653/amp?amp_gsa=1&amp_js_v=a9&usqp=mq331AQGsAEggAID,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.biharnokri.com/,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.jobupdate.in/,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.newsgama.in/,India,page_view,(not set),2,0
cpc,google,2024-07-16,mobile,eadic.in/mbimindi/,https://www.newsleader.in/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbiminda/,https://eadic.in/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbiminda/,https://sarkarinaukriupdate.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://apnikakshanotes.in/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://hindi.news18.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://mrcadda.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://naibharat.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://rjjobalert.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://studentskhabar.org/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.allsarkarinaukri.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.latestnews29.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.rajasthantak.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.rojgarforms.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.timetoupdates.com/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.todaywalkins.net/,India,page_view,(not set),2,0
cpc,google,2024-07-17,mobile,eadic.in/mbimindi/,https://www.trickyhost.in/,India,page_view,(not set),2,0
cpc,google,2024-07-18,mobile,eadic.in/,https://eadic.in/contacto/,India,page_view,(not set),2,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://electricalguider.com/,India,page_view,(not set),2,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://www.privatejobhub.in/,India,page_view,(not set),2,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://www.sabhijobs.com/,India,page_view,(not set),2,0
cpc,google,2024-07-18,mobile,eadic.in/mbimindi/,https://www.todaywalkins.net/,India,page_view,(not set),2,0
cpc,google,2024-07-19,mobile,eadic.in/mbimindi/,https://electricalguider.com/,India,page_view,(not set),2,0
cpc,google,2024-07-19,mobile,eadic.in/mbimindi/,https://gayawallah.com/,India,page_view,(not set),2,0
cpc,google,2024-07-19,mobile,eadic.in/mbimindi/,https://hi.topbignews.com/,India,page_view,(not set),2,0
cpc,google,2024-07-19,mobile,eadic.in/mbimindi/,https://m.jansatta.com/,India,page_view,(not set),2,0
